companyCode,companyName,total_facilities,cum_pct
AADPAL,Aarti Distilleries Private Limited,249.99999999999997,91.71211656257478
TCTEL,T C Terrytex Limited,249.99999999999997,91.71872120253143
ASRCPL,Ashmi Road Carriers Private Limited,249.99999999999994,91.72532584248808
CMRTAIPL,CMR-Toyotsu Aluminium India Private Limited,249.51,91.73191753735041
RAAAEPL,Rajas Aerosports and Adventures Private Limited,248.0,91.73846934018741
GDS4687,Dinshaws Dairy Foods Private Limited,247.15,91.74499868724855
GPACWP,GS PEB and Civil Works Private Limited,247.0,91.75152407152572
ITCAGRO,Sundrop Brands Limited,247.0,91.7580494558029
FEAULI,Fenace Auto Limited,246.55,91.76456295172815
SFAAL,Surya Food and Agro Limited,246.0,91.77106191744548
JELMSPL,JBM Ecolife Mobility Surat Private Limited,245.93,91.77755903386365
SMATENGPL,S M Auto Engineering Private Limited,245.64000000000001,91.78404848889946
APSETP,Amplus Pavagada Solar Energy Two Private Limited,245.6,91.79053688719287
GDS21746,Tab India Granites Private Limited,245.3,91.79701735991834
SWRI,Sidwal Refrigeration Industries Private Limited,245.0,91.80348990707586
AMNTSPL,Amman-Try Sponge and Power Private Limited,245.0,91.80996245423339
UNIHOTELD,Unison Hotels Private Limited,245.0,91.8164350013909
LSAFPL,LSKB Aluminium Foils Private Limited,245.0,91.82290754854841
IJMCPL,Inderjit Mehta Constructions Private Limited,245.0,91.82938009570594
CMALPL,CMR Aluminium Private Limited,244.06000000000003,91.83582780941722
TRAINDU,Transpek Industry Limited,242.26,91.84222796972081
TCPLMTD,TCP Limited,241.0,91.84859484263902
HNBE,HNB Engineers Private Limited,240.0,91.85493529699741
GDS10607,LSC Infratech Limited,240.0,91.86127575135579
FABPRI,Walking Tree (India) Private Limited,240.0,91.86761620571417
GDS17779,Rane Steering Systems Private Limited,240.0,91.87395666007257
FOPL,Fabindia Limited,240.0,91.88029711443096
JMAPPL,JM Aluext Profiles Private Limited,240.0,91.88663756878934
MDLPRL,Maashree Distillery Private Limited,240.0,91.89297802314772
ORCENL,Oricon Enterprises Limited,239.56,91.8993068533398
DHBIRL,Dhanuka Biotech Private Limited,239.0,91.90562088913835
VWILTD,Vaswani Industries Limited,237.00000000000003,91.91188208781725
TRCMPL,The Rajlakshmi Cotton Mills Private Limited,236.01999999999998,91.91811739630754
GEAPPI,Genus Assam Package-4 SPV Limited,235.34,91.92433474017712
GPTENT,Ganpati Infrapower Private Limited ,235.25,91.93054970637633
RGWSPL,Inox Renewable Solutions Limited,235.0,91.93675806793557
LVEDS,Lavu Educational Society,235.0,91.94296642949483
EDAARE,Eldorado Agritech Limited,234.00000000000003,91.94914837249426
RNDB,R. N. Dobariya,234.0,91.95533031549368
SGEARI,Shrinivas (g) Educational And Research Institute Of Medical Sciences,233.0,91.96148583993329
BTACP,Bhatia Corporation Private Limited,232.0,91.96761494581305
KALPPL,Kalpataru Properties Private Limited,230.56,91.97370600896669
AGDILI,Agappe Diagnostics Limited,230.15,91.97978624051078
CMJBRL,CMJ Breweries Private Limited,230.10000000000002,91.98586515112687
EFIRPL,Effwa Infra & Research Limited,230.0,91.991941419887
PELOCPL,Pricol Precision Products Private Limited,230.0,91.99801768864711
ELINPLM,Electromech Infraprojects Limited,230.0,92.00409395740724
AVTWSL,Avanthi Warehousing Services Private Limited,230.0,92.01017022616736
PICLIPL,PICL (India) Private Limited,230.0,92.01624649492747
SUTRPL,Supreme Treon Private Limited,229.99999999999997,92.0223227636876
ADWETL,Adani Solar Energy Chitrakoot One Limited,229.0,92.02837261388788
ATSEOP,Amplus Tumkur Solar Energy One Private Limited,229.0,92.03442246408818
HINRECT,Hind Rectifiers Limited,228.9,92.0404696724325
SOBL,Sona Biscuits Limited,228.0,92.04649310407295
ACPEPL61,AMPIN C&I Power Eight Private Limited,228.0,92.05251653571342
PORFMPL,Brightstar Foods India Private Limited,225.66,92.0584781479239
ROSTP,Reproscan Tech Park Llp,225.0,92.06442232388488
AIHFPL,Aviom India Housing Finance Private Limited,225.0,92.07036649984587
GDS6015,Butterfly Gandhimathi Appliances Limited,225.0,92.07631067580687
BZRT,Baazar Retail Private Limited,225.0,92.08225485176786
YATEPL,Yash Technologies Private Limited,225.0,92.08819902772883
MKAGFL,MKC Agro Fresh Limited,225.0,92.09414320368982
MTLAT,Metalman Auto Limited,225.0,92.1000873796508
ALCBDL,Alcobrew Distilleries India Limited,225.0,92.1060315556118
SOPLSP,Shriprop Living Space Private Limited,225.0,92.11197573157278
KAPLLTD,Kanpur Plastipack Limited,224.99999999999997,92.11791990753377
MHEEPL,MH Ecolife Emobility Private Limited,224.76,92.12385774304039
PTBOK,Pitambra Books Private Limited,224.5,92.12978870972147
PSWMPL,Premier Spg and Wvg Mills Private Limited,224.32,92.13571492106176
WLCMF,Wellcome Fisheries Limited,224.13,92.1416361128757
AWWMPL,Agra Waste Water Management Private Limited,224.0,92.14755387027687
GOFILL,Golden Fibres LLP,222.75999999999996,92.15343886866383
SVNSHPL,Seven Seas Hospitality Private Limited,222.00000000000003,92.15930378894534
SSWSE,Shri Swami Samarth Engineers Limited,222.0,92.16516870922685
GDS6217,Gennova Biopharmaceuticals Limited,222.0,92.17103362950834
SRRPL,Shrinath Rotopack Private Limited,220.50000000000003,92.17685892195013
DIASCPL,Delta Iron and Steel Company Private Limited,220.0,92.18267100511197
SCIPLTD,Sud-Chemie India Private Limited,220.0,92.18848308827383
FNEML,Fortune Metaliks Limited,220.0,92.19429517143568
MCNSE,Tega McNally Minerals Limited,220.0,92.20010725459753
RACHAN,Rachana Construction Co,220.0,92.20591933775938
SPILTD,SpiceJet Limited,220.0,92.21173142092124
VIGDPL,Virginia Developers Private Limited,220.0,92.2175435040831
TTPRL,T and T Projects Limited,219.57,92.22334422726422
ALKAMIN,Alkyl Amines Chemicals Limited,219.38,92.22913993091898
KVCHPL,KVR Construction Heights Private Limited,219.0,92.234925595521
SMSMPSS,S. M. Shankarrao Mohite Patil S. S. K. Ltd,218.5,92.24069805084312
NELC,NELCO Limited,218.3,92.24646522245327
SSVT,Shri Siddhivinayaga Tex India Private Limited,218.00000000000003,92.25222446849546
MDLHPL,Medall Healthcare Private Limited,218.00000000000003,92.25798371453766
KCRPT,Krishna Corpindia Private Limited,217.67,92.26373424245512
ANCHES,Ananta Charitable Educational Society,216.5,92.26945386065758
BVNINDS,Bhavani Industries India LLP,215.35,92.27514309751625
SKLFPL,Skylark Feeds Private Limited,215.20000000000002,92.28082837159093
SRPEPRL,SAEL RE Power Private Limited,215.0,92.28650836195365
GDS17888,Raviraj Foils Limited,215.0,92.29218835231637
MEL,Modelama Exports Private Limited,215.0,92.2978683426791
CLAPDPL,Corporate Leisure And Property Developments Private Limited,215.0,92.30354833304182
SJPGBCT,Shri Jagannath Prasad Ganeshi Lal Bajaj Charitable Trust Samiti,214.5,92.30921511412463
SNBGL,Sona Beverages Private Limited,214.45,92.31488057427944
HIAPSL,Hi-Print Assam Package-3 Spv Private Limited,214.07,92.32053599538152
GDS6450,Godhani Gems Private Limited,213.0,92.32616314862459
CHBYPL,Chilakaluripet Bypass Private Limited,212.0,92.33176388330783
GEAPSL,Genus Assam Package-2 SPV Limited,211.25,92.3373448040712
BGFOIPL,Bergwerff Organic India Private Limited,210.62,92.34290908114188
AMSEYP,Renew Medak Power Private Limited,210.2,92.34846226241744
MCCPL,Mohan Clothing Co. Private Limited,210.0,92.35401015998103
GBID,Global Infonet Distribution Private Limited,210.0,92.35955805754462
SSNIESIPL,Sunshine Infra Engineers India Private Limited,210.0,92.3651059551082
IDVL,Indev Infra Private Limited,210.0,92.3706538526718
IKMISL,IKM Investors Private Limited,210.0,92.37620175023538
SAHSPPL,Shah Sponge and Power Limited,210.0,92.38174964779897
RNFAPL,Amara Raja Enterprises Private Limited,209.25000000000003,92.38727773144268
DKRSPP,Dayakara Solar Power Private Limited,209.15,92.39280317323042
CTPSDPL,Creative Newtech Limited,209.0,92.39832465223418
NKSEPL,NKAS Services Private Limited,209.0,92.40384613123794
YABTPL,Yelahanka - AP Border Tollways Private Limited,208.35,92.40935043817782
BALWVAN,Balmer Lawrie-Van Leer Limited,208.33,92.4148542167465
VYBHSPL,Viceroy Bangalore Hotels Private Limited-(Amalgamated),206.0,92.42029644007079
PNPPM,PNP Polymers Private Limited,205.0,92.42571224483524
GDS6388,Globus Infocom Limited,205.0,92.43112804959969
AYCXPLTD,Abhay Nutrition Private Limited,205.0,92.43654385436415
MFPPL,Megha Fruit Processing Private Limited,205.0,92.44195965912859
PVRPL,PVR Projects Limited,205.0,92.44737546389305
JPTL,Jupiter Laminators Private Limited,203.62,92.45275481104494
BGLIPPL,Bengal Intelligent Parks Private Limited,203.02,92.45811830706094
GAWLTD,Ganga Acrowools Limited,203.0,92.46348127470576
RSFOPD,Ramsons Food Limited,203.0,92.46884424235054
INVILI,Innovision Limited,203.0,92.47420720999536
RABPTL,Raipur Bottling Private Limited,202.64,92.47956066695862
GDS9113,Jodhani Papers Private Limited,202.0,92.48489721604359
GWRTPL,GVRMP Whagdhari Ribbanpally Tollway Private Limited,202.0,92.49023376512856
RPIPIL,R.P. Infraventure Private Limited,202.0,92.49557031421354
NADBEL,Nanda Devi Bio Energy LLP,202.0,92.50090686329851
AMSORS,Ampsolar Solution Private Limited,201.68,92.50623495844435
HRKBPL,HRY Kundu Buildtech Private Limited,200.0,92.51151867040967
SDDL,Schreiber Dynamix Dairies Private Limited,200.0,92.51680238237499
MSFAPL,MS Fincap Private Limited,200.0,92.52208609434032
HINPLTD,Hariyana International Private Limited,200.0,92.52736980630564
KMEWPL,Knowledge Marine & Engineering Works Limited,200.0,92.53265351827096
MAEDOM,Mahesh Edible Oil Manufactures Private Limited,200.0,92.53793723023628
ESWPAL,E-Suburbs Ways Private Limited,200.0,92.5432209422016
THANMUN,Thane Municipal Corporation,200.0,92.54850465416693
ICPL,Indiabulls Securities Limited,200.0,92.55378836613225
LTSBSDS,Land Trades Builders & Developers,200.0,92.55907207809757
GDAM,Gandhi Automations Private Limited,200.0,92.56435579006289
SHVCPL,Mitc Metals Private Limited,200.0,92.56963950202821
SSLEL,Sir Shadi Lal Enterprises Limited,200.0,92.57492321399353
KOEPL,Konstelec Engineers Limited,200.0,92.58020692595885
VMNOSPL,Vamani Overseas Private Limited,200.0,92.58549063792417
NEXMAR,Nexxbase Marketing Private Limited,200.0,92.5907743498895
LIMEIN,Lissie Medical Institutions,200.0,92.59605806185482
ASNCTC,Asian Construction Company,200.0,92.60134177382014
SCDTBL,Scoda Tubes Limited,200.0,92.60662548578547
MGAIPL,Mangla Apparels India Private Limited,200.0,92.61190919775079
LIPOPL,Lineage Power Private Limited,200.0,92.61719290971611
SIDEIL,Sitaram Denims India Limited,200.0,92.62247662168143
VCFDPL,Victoria Foods Private Limited,200.0,92.62776033364675
PWRGL,Powergear Limited,200.0,92.63304404561207
TNEST,The Nest - Chennai,200.0,92.63832775757739
UNPEFL,ITI Gold Loans Limited,200.0,92.64361146954272
SWNS,Swarn Shilp Chains and Jewellers Private Limited,200.0,92.64889518150804
CMNSL,Comnet Solutions Private Limited,200.0,92.65417889347336
GDS149,A.P.I. Civilcon Private Limited,200.0,92.65946260543868
RAICPV,Rah Infotech Private Limited,200.0,92.664746317404
GDS19023,Saravana Stores Tex,200.0,92.67003002936931
JAMMETA,Ramkrishna Casting Solutions Limited,200.0,92.67531374133465
YSOI,Yasho Industries Limited,200.0,92.68059745329997
GRGINF,GRG Infra,200.0,92.68588116526529
NHHFAD,Save Housing Finance Limited,200.0,92.6911648772306
GDS22157,Times Innovative Media Limited,200.0,92.69644858919594
SNSSK,Sahakar Maharshi Shankarrao Kolhe SSK Limited,200.0,92.70173230116126
HSDPLTD,Hariyana Ship Demolition Private Limited,200.0,92.70701601312658
SUMTSPL,Sumita Tex Spin Private Limited,200.0,92.7122997250919
UNFIAL,Unigold Finance Limited,200.0,92.71758343705721
AIRFG,AFG Combustion Private Limited,200.0,92.72286714902253
PPPCL,PPAP Automotive Limited,200.0,92.72815086098785
VITPL,Vinyas Innovative Technologies Limited,200.0,92.73343457295317
GRDILI,Gro Digital Platforms Limited,200.0,92.73871828491849
MANENT95,Mandeepa Enterprises,200.0,92.74400199688382
KRCOGL,Krishna Construction (Gujarat) LLP,199.99999999999997,92.74928570884914
RJNDC,Rajinder Infrastructure Private Limited,199.99999999999997,92.75456942081448
VAHFPL,Varashakti Housing Finance Private Limited,199.99999999999991,92.7598531327798
GDS8421,International Hospital Limited,199.0,92.76511042618529
SDPLD,Sidharth Papers Private Limited,198.6,92.77035715216685
CMYTIPL,Chendhoor Murughan Yarn Tex India Private Limited,198.00000000000003,92.77558802701252
SUISRL,Suvidhi Ispat Private Limited,198.0,92.78081890185818
SUSFSP,Anadrone Systems Private Limited,198.0,92.78604977670386
WICCPL,Western India Cashew Company Private Limited,197.99999999999997,92.79128065154953
CMFPJ,Edelweiss Rural and Corporate Services Limited,197.37,92.7964948827025
BKDESPL,Black Diamond Explosives Private Limited,197.34000000000003,92.80170832129868
DATL,Deesan Agro Tech Private Limited,197.0,92.80691277758453
BBGGCH,B. G. Chitale,196.57999999999996,92.81210613807525
GAIRLD,Ganesh Infraworld Limited,196.0,92.81728417580126
BLCPL,Blend Colours Private Limited,195.0,92.82243579496745
PLIDPL,PV Lumens India Private Limited,195.0,92.82758741413363
BIAKPL,Birla Advanced Knits Private Limited,195.0,92.83273903329983
HIMIL,Himalaya Food International Limited,194.32999999999998,92.83787295203093
CMRNKIPL,CMR Nikkei India Private Limited,194.0,92.84299815263729
NOGRPL,Novasys Greenergy Limited,193.61999999999998,92.84811331419093
MSLAPL,Matsyodari Steel and Alloy Private Limited,193.5,92.85322530551737
NDRINK,Narmada Drinks Private Limited,192.5,92.85831087828399
BPIJPL,BPC Infraprojects Private Limited,192.35,92.86339248826664
JEIPPL,Jesons Innovative Polymers Private Limited,192.0,92.86846485175334
APLHTLFLD,Apollo Health and Lifestyle Limited,192.0,92.87353721524006
TGSPEL,Truere Guj SPV Private Limited,192.0,92.87860957872677
GOKPET,Gokulanand Petrofibres,191.5,92.88366873293357
IOXWSL,Inox Green Energy Services Limited,191.5,92.88872788714036
AAKTIL,Ambashakti Industries Limited,190.0,92.89374741350743
SHSSKL,Sharad Sahakari Sakhar Karkhana Limited,190.0,92.89876693987446
SUFAPL,Sumeet Facilities Limited,190.0,92.90378646624153
IVTRVL,I Vetrivel,190.0,92.90880599260858
RNFI,Infiiloom India Private Limited,189.5,92.91381230969571
LSINDPL,Lasons India Private Limited,188.5,92.91879220822304
RENPPI,Renew Nizamabad Power Private Limited,188.46,92.92377105000796
RACCPL,Raj Chopra & Company Private Limited,188.0,92.92873773925537
UNMMPL,Unique Malls Private Limited,187.5,92.93369121922285
JETPOL,Jesons Techno Polymers LLP,187.2,92.93863677362239
DVSHR,Devashree Ispat Private Limited,187.11,92.94357995035155
AJPOPL,Ajay Poly Limited,186.95999999999998,92.94851916429674
CGHDH,Celebi Airport Services India Private Limited,186.42000000000002,92.95344411221961
GDS17662,Rajvir Industries Limited,186.0,92.95835796434736
BRTV,Premchand Jute and Industries Private Limited,186.0,92.9632718164751
ADYSW,Bansal Aradhya Steel Private Limited,186.0,92.96818566860286
GDS17858,Raunaq Steels Trading Private Limited,186.0,92.97309952073061
GDS19039,Sarita Handa Exports Private Limited,186.0,92.97801337285836
DSSPPL,DS Spiceco Private Limited,185.0,92.98290080642627
BSPHPL,Bsv pharma private Limited,185.0,92.9877882399942
ATIL,Anindita Steels Limited,185.0,92.99267567356212
RVGPPL,Ram Van Gaman Path Private Limited,185.0,92.99756310713005
VWMSAE,Vishwatma Solar Energy Private Limited,184.5,93.00243733141805
CHNCJL,Chain N Chains Jewels Limited,184.0,93.00729834642615
WDLP,Windals Precision Private Limited,183.27,93.01214007588557
COTEPL,Cotmac Electronics Private Limited,183.2,93.01697995604582
SWENPL,Swastid Engineering Private Limited,183.0,93.02181455249408
GNRCPL,GNRC Ltd,182.31,93.02663092013607
DMCNS,DMW CNC Solutions India Private Limited,182.22,93.03144491010768
SYLLTD,Symed Labs Limited,182.0,93.03625308799613
NEWHPL,New way Homes Private Limited,181.0,93.04103484732474
SPLTIPL,Saraswati Plastotech India Private Limited,180.73,93.04580947364221
GDS19421,Shakthi Knitting Private Limited,180.00000000000006,93.05056481441099
GMPTSPL,GMP Technical Solutions Private Limited,180.0,93.05532015517977
RTDSML,Ratnadeep Retail Private Limited,180.0,93.06007549594857
CDVDC,Chadalavada Infratech Limited,180.0,93.06483083671736
VARIND,Vardhman Industries Limited-(Amalgamated),180.0,93.06958617748616
TOESLT,Thermax Onsite Energy Solutions Limited,180.0,93.07434151825494
MIAEGPL,Multi Infrastructure And Engineering Private Limited,180.0,93.07909685902372
IVLINF,IVLR Infrastructure,180.0,93.08385219979252
SHENLS,Shreno Engineering Limited,180.0,93.08860754056131
GDS259,Absolute Projects India Limited,180.0,93.0933628813301
SNTI,Sanman Trade Impex Limited,180.0,93.09811822209889
JBRGML,JB Rolling Mills Limited,180.0,93.10287356286767
SAMONO,Sagar Motors - Noida,180.0,93.10762890363647
GDS17393,R. Kantilal and Company,180.0,93.11238424440525
BHSPRL,Bharat Spirits Private Limited,178.0,93.11708674805439
TTKPRES,TTK Prestige Limited,177.5,93.1217760424236
TSCON,Talib and Shamsi Constructions Private Limited,177.12,93.12645529774011
RSUGLTD,Rausheena Udyog Limited,176.89,93.13112847678784
OWPPLTD,Oswal Pumps Limited,176.5,93.13579135259722
GDS5125,Elegant Collection,176.5,93.14045422840664
BTCPL,Bharat Cereals Private Limited,176.0,93.14510389493611
GASHRL,Gawar Sihuni Highway Private Limited,176.0,93.1497535614656
SHDIRO,Shri Dinesh Roadlines,175.00000000000003,93.15437680943526
NACSPE,NACL Spec-Chem Limited,175.0,93.15900005740491
PAPSLE,Parampujya Solar Energy Limited ,175.0,93.16362330537457
MNMOPL,Mandovi Motors Private Limited,175.0,93.16824655334422
MIDELI27,Miraj Developers Limited,175.0,93.17286980131388
DIGNCPL,Designco Private Limited,175.0,93.17749304928353
SOCTSL,Supreme Offshore Constructions And Technical Services Limited,175.0,93.18211629725319
KNKNC,KNK Construction Private limited,175.0,93.18673954522285
BSOISL,Armee Infotech Limited,175.0,93.1913627931925
SUSILTD,Suja Shoei Industries Private Limited,175.0,93.19598604116216
SLPEPL,Shilpi Engineering Private Limited,175.0,93.20060928913182
SUHOLI,Sunhill Homes Private Limited,175.0,93.20523253710147
KRSF,Kris Flexipacks Private Limited,174.5,93.20984257579121
VDYW,Vidya Wires Limited,174.31,93.21444759495459
SAFIPI,Sri Aishwarya Food Industries Private Limited,173.92,93.21904231087964
AESARF,Acme Solar Rooftop Systems Private Limited,173.3,93.22362064729758
HCIRCPL,Heart Care Institute And Research Centre (Indore) Private Limited,172.5,93.22817784886766
SKAFL,Shakti Apifoods Private Limited,172.0,93.23272184115785
HERHL,Heritage Hospitals Limited,172.0,93.23726583344802
NKTPSL,Nikita Papers Limited,171.61,93.24179952249987
UCIOMS,United Ciigma Institute of Medical Sciences Private Limited,171.5,93.24633030551013
HCNASPL,Hari Construction and Associates Private Limited,171.5,93.25086108852038
AKASNM,Akshara Spinning Mills Private Limited,171.38,93.25538870130347
NMDSG,Narmada Sugar Private Limited,170.73,93.25989914202268
SFISPL,Samunnati Agri Value Chain Solutions Private Limited,170.0,93.26439029719319
ARGOPL,A R Gold Private Limited,170.0,93.26888145236371
PTVN,Purti Vanaspati Private Limited,170.0,93.27337260753424
IFHOFL,IFL Finance Limited,170.0,93.27786376270475
CIMEL,Cimechel Electric Private Limited,170.0,93.28235491787528
QUAIT,Quadro Info Technologies Private Limited,170.0,93.28684607304581
TMPPCL,The Mathrubhumi Printing And Publishing Company Limited,170.0,93.29133722821634
NDDDPP,Nature Delight Dairy & Dairy Products Private Limited,170.0,93.29582838338686
HECB,Hind Energy and Coal Benefication India Limited,170.0,93.30031953855737
SUKUAL,Sunil Kumar Agrawal LLP,170.0,93.3048106937279
SISUML,Sidhanath Sugar Mills Limited,170.0,93.30930184889843
GDS8216,Indu Corporation Private Limited,170.0,93.31379300406894
KASSL,Kasyap Sweetners Private Limited,170.0,93.31828415923947
SSPLSPL,Shiny Shipping and Logistics Private Limited,169.62,93.32276527535727
SERMSTCL,SMC Integrated Facility Management Solutions Limited,169.5,93.32724322124788
POSEPL,Q-Line Biotech Limited,169.0,93.33170795785857
GUJPPL,Gujarat Polyfilms Private Limited,168.76000000000002,93.3361663540149
MABHPL,Magnet Buildtech Private Limited,168.04,93.34060572880817
SASRCL,Sawariya Shakti Railway Carriage Llp,168.0,93.34504404685904
COGFPL,Cosmo Global Films Private Limited,167.0,93.34945594635008
RITRLL,Rishabh Triexim LLP,167.0,93.35386784584112
ACCPRL,Acume Chemicals Private Limited,167.0,93.35827974533217
MILTRU,Milli Trust,166.50000000000003,93.3626784355433
MAGWIPL,Morrill And Greenwood India Private Limited,166.0,93.3670639164745
RAINPM,Rabwin Industries Private Limited,166.0,93.37144939740574
SKTEIP,Sky Textiles India Private Limited,166.0,93.37583487833695
GERVNR,Greenpro Ventures Private Limited,166.0,93.38022035926816
GDS831,Aludecor Lamination Private Limited,165.85999999999999,93.38460214160101
MAHMPL,MMPL Private Limited,165.0,93.3889612039724
ALDISER,Allied Digital Services Limited,165.0,93.39332026634378
GVPFS,Geo VPL Finance Limited,165.0,93.39767932871517
BKBFPL,Bakebest Foods Private Limited,165.0,93.40203839108656
BLAUGPL,BLA Udyog Private Limited,165.0,93.40639745345796
SJBFDL,Continuum Green Energy Limited,165.0,93.41075651582935
CLBRVL,Clear Bridge Ventures Llp,165.0,93.41511557820074
CONCEPH,Concept Pharmaceuticals Limited,165.0,93.41947464057213
DEWILI,Dev-Dwarka Windproject Limited,165.0,93.42383370294351
MKBDDS,MK Builders and Developers,165.0,93.4281927653149
GIRPJL,Green Infra Renewable Projects Limited,165.0,93.4325518276863
JACIPL,Jain Cord Industries Private Limited,164.73000000000002,93.43690375704654
GNTID,Grainotch Industries Limited,164.0,93.4412364008581
GDS18269,Royal Classic Mills Private Limited,163.26,93.44554949493539
GOKOVE,Gokul Overseas,162.99999999999997,93.44985572018713
VFFSTA,Vignans Foundation For Science Technology And Research,162.0,93.45413552687903
SINFRAP,SRSC Infra Private Limited,162.0,93.45841533357094
SEBIPI,Seas Biotech Private Limited,161.8,93.46268985655088
VJIDPL,Vilas Javdekar Infinitee Developers Private Limited,161.62,93.46695962419005
SLAPL,SAPL Industries Private Limited,161.5,93.47122622160205
SRGBFX,Surya Global Flexifilms Private Limited,161.0,93.47547960973415
ASNPGL,Astron Packaging Limited,160.76999999999998,93.47972692159748
RMVPPL,RMJ Veritable Products Private Limited,160.5,93.48396710044963
FLSYPL,Fldec Systems Private Limited,160.0,93.48819407002189
CHANDENTL,Chandpur Enterprises Limited,160.0,93.49242103959415
SSHPRL,Sirmour Small Hydro Power Private Limited,160.0,93.4966480091664
HIHIAS,Keystone Infra Buildcon Private Limited,160.0,93.50087497873866
AGGIPL,Agrawal Global Infratech Private Limited,160.0,93.50510194831092
GDS22949,V-Trans India Limited,160.0,93.50932891788318
KAPOTF,Kasturi Poultry Farm Private Limited,160.0,93.51355588745544
GDS5305,Entremonde Polycoaters Limited,160.0,93.5177828570277
PPCSPL,Patco Precision Components Private Limited,160.0,93.52200982659996
GDS23747,Generic Engineering Construction and Projects Limited,160.0,93.52623679617221
SRIANN,Saakar Infra Nirman Private Limited,160.0,93.53046376574447
HOFILL,Hombale Films LLP,160.0,93.53469073531673
HRMISL,Hariom Industries Limited,160.0,93.53891770488897
ASALCHB,Associated Alcohols and Breweries Limited,160.0,93.54314467446125
CHESPL,Checkmate Services Private Limited,160.0,93.54737164403349
GVRHL,GVR RMN Hubli Lakshmeshwar Road Project Private Limited,160.0,93.55159861360576
GDS2784,Bliss GVS Pharma Limited,160.0,93.555825583178
VVVSEOL,V.V.V and Sons Edible Oils Limited,159.5,93.56003934347036
FKAGPL,F and K Agro Private Limited,159.03,93.56424068703959
STKI,Shivtek Spechemi Industries Ltd,159.0,93.568441238052
UNTIPL40,Universal Transformers Infra Private Limited,158.0,93.57261537050461
KRSNEIL,Krishnae Infrastructure Private Limited,158.0,93.57678950295721
DABUR,Dabur India Limited,157.5,93.5809504261299
MAFCL,MAF Clothing Private Limited,157.4,93.58510870744661
TATYZACPL,Yazaki India Private Limited,157.3,93.58926434690733
NENEPL,Nelco Network Products Limited,157.0,93.5934120608001
BLJWRPL,Balaji Wires Private Limited,156.0,93.59753335613306
JIINRL,Jinkushal Industries Limited,156.0,93.60165465146602
KSUGR,NSL Krishnaveni Sugars Limited,155.37,93.60575930310627
DEENIN,Deep Engineering Industries,155.0,93.6098541798794
ALEPPL,Alpha Ecoplast Private Limited,155.0,93.61394905665253
SWLETP,Shiwalay Infra Projects Private Limited,155.0,93.61804393342564
ALPKPL,Alutech Packaging Private Limited,154.99999999999997,93.62213881019878
EVPRLI,EVIO Private Limited,154.0,93.62620726841206
VDBPPLTD,VDB Projects Private Limited,154.0,93.63027572662537
AMHOPL65,Ambition Homes Private Limited,153.25,93.6343243709188
KLDPIA,Kamaldeep Ispat Private Limited,153.0,93.63836641057226
KMCRE,Dr Ngp Research And Educational Trust,153.0,93.64240845022573
ASTCL,Modi Auto Group Private Limited,153.0,93.64645048987921
VACPPL,Vanilla Clean Power Private Limited,152.74,93.65048566070713
GDS6801,GRP Limited,152.62000000000003,93.65451766130786
MLMSCS,Millennium Semiconductors India Private Limited,152.57999999999998,93.65854860516622
GRIWSL,Green Infra Wind Solutions Private Limited,152.55,93.66257875646777
NROLGS,Narola Diamonds Private Limited,152.1,93.66659701941738
LMSRMLS,Lakshmi Green Ship Recyclers LLP,152.1,93.67061528236702
GRGN,Bansal Steel and Power Limited,152.0,93.67463090346067
GPLSK,Gopal Snacks Limited,152.0,93.67864652455431
BADAPL,Badve Autotech Private Limited,152.0,93.68266214564795
GDS160,Aaj Ka Anand Papers Limited,151.99999999999997,93.6866777667416
SLSMLTD,Shahlon Silk Industries Limited,151.5,93.69068017855533
DSCOPL,Dharampal Satyapal Foods Limited,151.0,93.69466938108914
EUPPPL,Euro Panel Products Limited,150.69999999999996,93.69865065805502
KTPML,Kanti Prasad Mittal,150.05,93.702614762957
NTTCH,Arche Global Private Limited,150.00000000000003,93.70657754693099
MKTAPL,Mk Tron Autoparts Private Limited,150.0,93.71054033090498
EXINLL86,Excentia Infra LLP,150.0,93.71450311487897
PRMSMU,Premsons Motor Udyog Private Limited,150.0,93.71846589885297
SSSTCP,Shri Sourab Sagar Trading Co. Private Limited,150.0,93.72242868282696
ZOINPL52,Zoella Infra Private Limited,150.0,93.72639146680093
SAITPL,Shah Infra Towers Private Limited,150.0,93.73035425077494
NEZIPL,Nest Zone India Private Limited,150.0,93.73431703474893
VINSKL,Vishwasrao Naik Sahakari Sakhar Karkhana Limited,150.0,93.73827981872292
RVISPL,Indifi Capital Private Limited,150.0,93.74224260269692
AIFSUR,S Gupta Holding Private Limited,150.0,93.7462053866709
AFOSPL,Agromark Foods Private Limited,150.0,93.75016817064488
KPIVTP,Kolte-Patil Integrated Townships Limited,150.0,93.75413095461889
AEABPL,Aeroeagle Automobiles Private Limited,150.0,93.75809373859288
MILPPL,Indip Industrial Parks (Vizag) Private Limited,150.0,93.76205652256687
CATMPC,Community Action Through Motivation Programme Camp,150.0,93.76601930654085
ENTNETIN,Entertainment Network (India) Limited,150.0,93.76998209051484
SDTHPS,Siddharth Properties,150.0,93.77394487448883
HRDVCL,Hardev Construction Private Limited,150.0,93.77790765846284
SMKTSSKL,Sadashivrao Mandlik Kagal Taluka Sahakari Sakhar Karkhana Limited,150.0,93.78187044243683
